26575,Kenyon Corporation Of America,Kenyon 5.0 Cabrio,1984,8,Regular,13,17,14,634.7857143,23.54357143,5,,Automatic 3-spd
26845,Kenyon Corporation Of America,Kenyon 5.0 Coupe,1984,8,Regular,13,17,14,634.7857143,23.54357143,5,,Automatic 3-spd
26846,Kenyon Corporation Of America,Kenyon 5.0 Sp Sedan,1984,8,Regular,13,17,14,634.7857143,23.54357143,5,,Automatic 3-spd
26995,Kenyon Corporation Of America,Kenyon 5.0 Sedan,1984,8,Regular,13,17,14,634.7857143,23.54357143,5,,Automatic 3-spd
