31893,Azure Dynamics,Transit Connect Electric Van,2012,,Electricity,62,62,62,0,0.324,,Front-Wheel Drive,Automatic (A1)
31894,Azure Dynamics,Transit Connect Electric Wagon,2012,,Electricity,62,62,62,0,0.324,,Front-Wheel Drive,Automatic (A1)
